"Time","Frequency 25F7F910 (Hgr Beni - Gen area)","Frequency D10C8B91 (Hgr Beni - Lab)","Voltage 25F7F910 (Hgr Beni - Gen area)","Voltage D10C8B91 (Hgr Beni - Lab)"
2023-01-27 05:42:00,49.7,49.6,232,231
2023-01-27 05:44:00,49.9,49.8,231,231
2023-01-27 05:46:00,50.0,50.1,231,230
2023-01-27 05:48:00,49.9,49.8,232,231
2023-01-27 05:50:00,49.8,49.8,232,231
2023-01-27 05:52:00,50.2,50.2,233,231
2023-01-27 05:54:00,50.0,50.0,231,229
2023-01-27 05:56:00,50.0,50.1,232,230
2023-01-27 05:58:00,49.6,49.6,231,231
2023-01-27 06:00:00,50.1,50.1,231,230
2023-01-27 06:02:00,49.5,49.5,232,231
2023-01-27 06:04:00,50.0,50.0,231,230
2023-01-27 06:06:00,49.6,49.7,229,228
2023-01-27 06:08:00,50.2,50.2,232,231
2023-01-27 06:10:00,49.9,50.0,232,231
2023-01-27 06:12:00,49.5,49.5,231,231
2023-01-27 06:14:00,49.9,49.9,230,229
2023-01-27 06:16:00,49.6,49.6,231,230
2023-01-27 06:18:00,49.9,49.8,233,231
2023-01-27 06:20:00,50.1,50.1,232,231
2023-01-27 06:22:00,50.2,50.1,233,231
2023-01-27 06:24:00,50.2,50.2,231,230
2023-01-27 06:26:00,50.0,49.9,231,230
2023-01-27 06:28:00,49.9,49.9,232,231
2023-01-27 06:30:00,49.7,49.7,233,232
2023-01-27 06:32:00,50.0,50.0,231,231
2023-01-27 06:34:00,50.1,50.1,230,229
2023-01-27 06:36:00,49.9,49.8,231,231
2023-01-27 06:38:00,49.7,49.7,231,229
2023-01-27 06:40:00,50.2,50.1,228,227
2023-01-27 06:42:00,50.0,50.0,228,226
2023-01-27 06:44:00,50.3,50.3,228,227
2023-01-27 06:46:00,50.0,49.9,230,229
2023-01-27 06:48:00,49.6,49.6,229,228
2023-01-27 06:50:00,50.1,50.1,228,228
2023-01-27 06:52:00,49.8,49.8,228,227
2023-01-27 06:54:00,50.0,50.1,233,232
2023-01-27 06:56:00,49.8,49.8,233,232
2023-01-27 06:58:00,50.0,49.9,231,231
2023-01-27 07:00:00,49.7,49.7,233,233
2023-01-27 07:02:00,49.6,49.7,232,231
2023-01-27 07:04:00,50.0,50.0,233,232
2023-01-27 07:06:00,50.1,50.1,233,231
2023-01-27 07:08:00,49.9,50.0,233,233
2023-01-27 07:10:00,49.7,49.8,233,232
2023-01-27 07:12:00,49.8,49.7,233,232
2023-01-27 07:14:00,49.7,49.8,233,231
2023-01-27 07:16:00,49.8,49.8,233,233
2023-01-27 07:18:00,49.9,49.9,233,232
2023-01-27 07:20:00,49.9,49.9,231,231
2023-01-27 07:22:00,49.9,49.9,230,229
2023-01-27 07:24:00,49.9,50.0,231,229
2023-01-27 07:26:00,49.9,50.0,230,228
2023-01-27 07:28:00,49.9,49.8,230,229
2023-01-27 07:30:00,49.9,49.9,229,228
2023-01-27 07:32:00,49.9,50.0,228,228
2023-01-27 07:34:00,50.1,50.0,227,227
2023-01-27 07:36:00,49.9,50.0,228,227
2023-01-27 07:38:00,50.0,50.0,230,230
2023-01-27 07:40:00,49.8,49.8,230,230
2023-01-27 07:42:00,49.8,49.9,229,228
2023-01-27 07:44:00,49.9,49.9,228,228
2023-01-27 07:46:00,49.9,50.0,226,226
2023-01-27 07:48:00,49.8,49.8,226,225
2023-01-27 07:50:00,49.9,50.0,225,225
2023-01-27 07:52:00,50.2,50.2,226,226
2023-01-27 07:54:00,50.0,50.0,223,223
2023-01-27 07:56:00,50.0,50.1,226,225
2023-01-27 07:58:00,50.1,50.2,225,223
2023-01-27 08:00:00,50.2,50.4,226,226
2023-01-27 08:02:00,50.2,50.3,228,227
2023-01-27 08:04:00,50.2,50.2,224,223
2023-01-27 08:06:00,50.2,50.3,226,226
2023-01-27 08:08:00,49.9,49.9,231,228
2023-01-27 08:10:00,49.9,49.9,223,221
2023-01-27 08:12:00,50.0,50.1,228,228
2023-01-27 08:14:00,49.9,49.9,228,227
2023-01-27 08:16:00,50.4,50.3,228,227
2023-01-27 08:18:00,49.8,49.7,230,228
2023-01-27 08:20:00,49.8,49.7,228,227
2023-01-27 08:22:00,49.8,49.7,226,224
2023-01-27 08:24:00,49.7,49.9,225,225
2023-01-27 08:26:00,50.0,50.0,220,219
2023-01-27 08:28:00,49.8,49.6,221,221
2023-01-27 08:30:00,50.1,50.0,219,217
2023-01-27 08:32:00,49.9,50.0,220,219
2023-01-27 08:34:00,50.2,50.3,224,223
2023-01-27 08:36:00,49.7,50.0,223,222
2023-01-27 08:38:00,50.1,50.0,219,219
2023-01-27 08:40:00,49.8,49.9,223,223
2023-01-27 08:42:00,49.9,49.9,223,222
2023-01-27 08:44:00,50.7,50.6,221,220
2023-01-27 08:46:00,50.2,50.2,214,214
2023-01-27 08:48:00,50.2,50.1,224,223
2023-01-27 08:50:00,50.1,50.1,224,223
2023-01-27 08:52:00,50.6,50.6,226,225
2023-01-27 08:54:00,50.2,50.1,226,225
2023-01-27 08:56:00,50.0,49.9,223,222
2023-01-27 08:58:00,50.1,50.1,219,218
2023-01-27 09:00:00,49.9,49.8,223,223
2023-01-27 09:02:00,50.0,50.1,219,218
2023-01-27 09:04:00,50.0,49.9,219,218
2023-01-27 09:06:00,49.9,49.9,220,219
2023-01-27 09:08:00,50.1,50.1,219,217
2023-01-27 09:10:00,50.5,50.6,220,218
2023-01-27 09:12:00,50.1,50.2,221,219
2023-01-27 09:14:00,50,50.0,218,216
2023-01-27 09:16:00,50.1,50.1,215,214
2023-01-27 09:18:00,50.3,50.3,219,217
2023-01-27 09:20:00,49.9,49.9,221,219
2023-01-27 09:22:00,49.3,49.4,220,218
2023-01-27 09:24:00,49.7,49.6,223,221
2023-01-27 09:26:00,50.0,49.9,221,219
2023-01-27 09:28:00,49.5,49.5,222,220
2023-01-27 09:30:00,50.0,50.0,220,218
2023-01-27 09:32:00,49.9,49.8,215,213
2023-01-27 09:34:00,49.8,49.8,217,216
2023-01-27 09:36:00,49.9,49.9,221,219
2023-01-27 09:38:00,50.1,50.0,216,214
2023-01-27 09:40:00,50.1,50.1,220,218
2023-01-27 09:42:00,50.3,50.3,221,219
2023-01-27 09:44:00,49.7,49.6,220,217
2023-01-27 09:46:00,49.3,49.2,216,214
2023-01-27 09:48:00,49.8,49.8,221,219
2023-01-27 09:50:00,50.2,50.2,217,215
2023-01-27 09:52:00,50.0,50.0,221,219
2023-01-27 09:54:00,49.7,49.7,220,217
2023-01-27 09:56:00,49.8,49.9,218,215
2023-01-27 09:58:00,49.8,49.8,218,216
2023-01-27 10:00:00,49.8,49.8,220,218
2023-01-27 10:02:00,49.6,49.6,219,217
2023-01-27 10:04:00,49.8,49.8,221,219
2023-01-27 10:06:00,49.6,49.6,223,221
2023-01-27 10:08:00,49.7,49.8,221,219
2023-01-27 10:10:00,50.1,50.1,223,221
2023-01-27 10:12:00,50.2,50.2,221,219
2023-01-27 10:14:00,50.6,50.6,219,218
2023-01-27 10:16:00,50.6,50.7,223,221
2023-01-27 10:18:00,49.9,49.9,221,219
2023-01-27 10:20:00,49.8,49.7,218,215
2023-01-27 10:22:00,50.7,50.6,222,220
2023-01-27 10:24:00,50.0,50.0,217,215
2023-01-27 10:26:00,49.9,49.9,220,219
2023-01-27 10:28:00,50.1,50.1,223,221
2023-01-27 10:30:00,50.2,50.2,219,217
2023-01-27 10:32:00,50.0,50.1,217,215
2023-01-27 10:34:00,49.9,50.0,218,216
2023-01-27 10:36:00,49.8,49.9,220,217
2023-01-27 10:38:00,49.9,50.0,223,221
2023-01-27 10:40:00,50.2,50.1,221,219
2023-01-27 10:42:00,50.0,50.0,217,215
2023-01-27 10:44:00,49.7,49.6,216,214
2023-01-27 10:46:00,49.8,49.8,221,219
2023-01-27 10:48:00,49.8,49.9,221,219
2023-01-27 10:50:00,50.2,50.2,216,214
2023-01-27 10:52:00,49.9,49.9,223,221
2023-01-27 10:54:00,50.0,50.0,223,221
2023-01-27 10:56:00,49.3,49.2,221,219
2023-01-27 10:58:00,49.9,49.8,221,219
2023-01-27 11:00:00,50.0,49.9,225,223
2023-01-27 11:02:00,49.7,49.7,217,214
2023-01-27 11:04:00,49.8,49.8,222,220
2023-01-27 11:06:00,49.9,49.9,220,217
2023-01-27 11:08:00,49.6,49.6,216,214
2023-01-27 11:10:00,49.8,49.8,216,214
2023-01-27 11:12:00,49.8,49.9,208,206
2023-01-27 11:14:00,50.0,50.0,211,209
2023-01-27 11:16:00,49.9,49.9,212,211
2023-01-27 11:18:00,50.0,50.0,219,217
2023-01-27 11:20:00,50.0,50.0,211,209
2023-01-27 11:22:00,49.6,49.7,214,211
2023-01-27 11:24:00,50.1,50.1,214,212
2023-01-27 11:26:00,50.1,50,218,216
2023-01-27 11:28:00,49.9,49.9,210,209
2023-01-27 11:30:00,50.1,50.1,211,209
2023-01-27 11:32:00,49.6,49.6,218,216
2023-01-27 11:34:00,50.2,50.3,214,213
2023-01-27 11:36:00,50.3,50.2,218,215
2023-01-27 11:38:00,50.3,50.3,215,213
2023-01-27 11:40:00,50.6,50.5,214,213
2023-01-27 11:42:00,50.4,50.5,220,218
2023-01-27 11:44:00,50.2,50.2,221,219
2023-01-27 11:46:00,50.1,50.1,219,216
2023-01-27 11:48:00,50.2,50.2,216,215
2023-01-27 11:50:00,50.2,50.2,222,220
2023-01-27 11:52:00,50.3,50.3,215,214
2023-01-27 11:54:00,50.2,50.2,212,211
2023-01-27 11:56:00,50.1,50.1,216,215
2023-01-27 11:58:00,50.1,50.1,218,216
2023-01-27 12:00:00,50.1,50.0,212,211
2023-01-27 12:02:00,49.8,49.8,207,206
2023-01-27 12:04:00,50.3,50.3,214,213
2023-01-27 12:06:00,50.3,50.3,212,211
2023-01-27 12:08:00,49.9,50.0,219,218
2023-01-27 12:10:00,50.0,50.1,215,214
2023-01-27 12:12:00,50.5,50.3,217,216
2023-01-27 12:14:00,50.1,50.1,214,214
2023-01-27 12:16:00,50.3,50.2,209,209
2023-01-27 12:18:00,50.4,50.4,210,209
2023-01-27 12:20:00,49.9,49.8,219,219
2023-01-27 12:22:00,50.3,50.3,215,214
2023-01-27 12:24:00,50.0,50.0,214,214
2023-01-27 12:26:00,50.0,50.2,211,209
2023-01-27 12:28:00,49.8,49.7,209,207
2023-01-27 12:30:00,50.2,50.2,214,214
2023-01-27 12:32:00,50.1,50.0,211,207
2023-01-27 12:34:00,50.2,50.1,214,214
2023-01-27 12:36:00,50.0,50.0,219,216
2023-01-27 12:38:00,49.9,49.8,212,211
2023-01-27 12:40:00,50.3,50.2,216,215
2023-01-27 12:42:00,49.8,49.9,219,218
2023-01-27 12:44:00,50.2,50.2,219,219
2023-01-27 12:46:00,50.2,50.2,218,218
2023-01-27 12:48:00,49.8,49.9,218,215
2023-01-27 12:50:00,49.7,49.8,216,214
2023-01-27 12:52:00,49.8,49.7,214,211
2023-01-27 12:54:00,49.8,49.8,214,213
2023-01-27 12:56:00,50.0,50.0,213,212
2023-01-27 12:58:00,50.2,50.3,213,211
2023-01-27 13:00:00,50.2,50.2,211,209
2023-01-27 13:02:00,50.5,50.5,214,214
2023-01-27 13:04:00,49.9,49.9,216,216
2023-01-27 13:06:00,49.5,49.5,206,204
2023-01-27 13:08:00,49.9,50.0,216,214
2023-01-27 13:10:00,50.1,50.1,216,216
2023-01-27 13:12:00,50.1,50.0,211,209
2023-01-27 13:14:00,50.0,50,211,209
2023-01-27 13:16:00,50.3,50.2,213,211
2023-01-27 13:18:00,49.9,49.9,214,211
2023-01-27 13:20:00,50.0,,217,
2023-01-27 13:22:00,50.1,,216,
2023-01-27 13:24:00,50.0,,219,
2023-01-27 13:26:00,,50.0,,214
2023-01-27 13:28:00,50,50.0,217,215
2023-01-27 13:30:00,50.0,50.1,214,211
2023-01-27 13:32:00,50.0,50.1,216,216
2023-01-27 13:34:00,50.1,50.0,220,217
2023-01-27 13:36:00,49.9,49.8,219,219
2023-01-27 13:38:00,49.8,49.8,221,220
2023-01-27 13:40:00,49.9,49.9,219,219
2023-01-27 13:42:00,49.6,49.8,219,217
2023-01-27 13:44:00,49.8,50,214,215
2023-01-27 13:46:00,50.1,50.4,217,218
2023-01-27 13:48:00,50.0,50.1,216,214
2023-01-27 13:50:00,50.2,50.1,214,213
2023-01-27 13:52:00,49.9,49.9,209,209
2023-01-27 13:54:00,49.9,49.7,221,219
2023-01-27 13:56:00,50.0,49.9,220,213
2023-01-27 13:58:00,49.9,50.0,216,216
2023-01-27 14:00:00,50.4,50.3,218,217
2023-01-27 14:02:00,49.7,49.5,216,216
2023-01-27 14:04:00,50.0,49.9,223,221
2023-01-27 14:06:00,50.4,50.3,218,216
2023-01-27 14:08:00,50.1,50.1,220,216
2023-01-27 14:10:00,49.9,49.9,218,212
2023-01-27 14:12:00,50.1,50.0,214,211
2023-01-27 14:14:00,50.0,49.9,216,217
2023-01-27 14:16:00,50.3,50.2,216,214
2023-01-27 14:18:00,50.0,50.0,220,218
2023-01-27 14:20:00,49.8,49.8,211,212
2023-01-27 14:22:00,50.5,51.6,217,217
2023-01-27 14:24:00,50.5,50.4,219,216
2023-01-27 14:26:00,49.9,49.8,216,213
2023-01-27 14:28:00,50.0,50.1,211,214
2023-01-27 14:30:00,50.3,50.1,218,219
2023-01-27 14:32:00,49.5,49.6,220,218
2023-01-27 14:34:00,49.8,49.8,217,214
2023-01-27 14:36:00,49.7,49.8,218,219
2023-01-27 14:38:00,49.8,49.8,219,216
2023-01-27 14:40:00,49.6,49.7,217,216
2023-01-27 14:42:00,49.9,49.9,214,213
2023-01-27 14:44:00,50.1,50.1,216,215
2023-01-27 14:46:00,49.7,49.5,214,214
2023-01-27 14:48:00,49.7,49.7,219,218
2023-01-27 14:50:00,50.1,50.2,219,219
2023-01-27 14:52:00,49.7,49.7,220,219
2023-01-27 14:54:00,49.9,49.9,216,217
2023-01-27 14:56:00,50.0,49.9,218,219
2023-01-27 14:58:00,50.0,50.0,216,216
2023-01-27 15:00:00,50.1,50.2,222,221
2023-01-27 15:02:00,50,50.0,214,215
2023-01-27 15:04:00,50.1,50.0,211,211
2023-01-27 15:06:00,49.8,49.7,219,216
2023-01-27 15:08:00,50.1,50.2,217,215
2023-01-27 15:10:00,50.6,50.7,215,215
2023-01-27 15:12:00,50.5,50.4,217,221
2023-01-27 15:14:00,50.0,50.3,222,221
2023-01-27 15:16:00,49.9,50.0,220,220
2023-01-27 15:18:00,50.0,49.9,223,223
2023-01-27 15:20:00,50.5,50.4,219,225
2023-01-27 15:22:00,49.9,50.0,222,222
2023-01-27 15:24:00,50.1,50.2,221,225
2023-01-27 15:26:00,50.2,50.2,221,223
2023-01-27 15:28:00,50.0,50.0,221,221
2023-01-27 15:30:00,50.0,49.9,221,221
2023-01-27 15:32:00,50.0,49.9,222,221
2023-01-27 15:34:00,49.6,49.6,221,221
2023-01-27 15:36:00,49.8,49.8,222,221
2023-01-27 15:38:00,50.2,50.2,216,218
2023-01-27 15:40:00,50.6,50.7,221,220
2023-01-27 15:42:00,51.2,51.2,220,220
2023-01-27 15:44:00,1597,7874,0,0
2023-01-27 15:46:00,5556,50.7,0,240
2023-01-27 15:48:00,2817,51.0,0,239
2023-01-27 15:50:00,4367,50.9,0,240
2023-01-27 15:52:00,9804,50.8,0,239
2023-01-27 15:54:00,4926,50.7,0,239
2023-01-27 15:56:00,3279,50.6,0,240
2023-01-27 15:58:00,3584,50.7,0,240
2023-01-27 16:00:00,6579,50.6,0,240
2023-01-27 16:02:00,6536,52.2,0,234
2023-01-27 16:04:00,3030,50.4,0,240
2023-01-27 16:06:00,7874,51.0,0,240
2023-01-27 16:08:00,4329,50.9,0,230
2023-01-27 16:10:00,1969,51.1,0,239
2023-01-27 16:12:00,4367,51.1,0,233
2023-01-27 16:14:00,7874,51.1,0,239
2023-01-27 16:16:00,5618,51.1,0,236
2023-01-27 16:18:00,4367,51.1,0,238
2023-01-27 16:20:00,49.4,50.8,231,240
2023-01-27 16:22:00,50.3,50.8,226,231
2023-01-27 16:24:00,49.7,50.7,224,234
2023-01-27 16:26:00,50.1,50.8,228,236
2023-01-27 16:28:00,49.8,50.7,222,236
2023-01-27 16:30:00,49.7,50.7,223,238
2023-01-27 16:32:00,50.1,50.0,222,221
2023-01-27 16:34:00,50.5,50.6,228,226
2023-01-27 16:36:00,50.4,50.3,226,226
2023-01-27 16:38:00,50.0,50.0,223,221
2023-01-27 16:40:00,49.9,50.0,224,223
2023-01-27 16:42:00,49.6,49.6,219,217
2023-01-27 16:44:00,49.8,49.8,221,220
2023-01-27 16:46:00,50.0,50.1,219,218
2023-01-27 16:48:00,50.8,50.7,223,223
2023-01-27 16:50:00,50.5,50.5,223,222
2023-01-27 16:52:00,50.4,50.4,221,221
2023-01-27 16:54:00,49.8,49.8,217,217
2023-01-27 16:56:00,49.8,49.9,214,214
2023-01-27 16:58:00,49.9,49.8,215,214
2023-01-27 17:00:00,49.8,49.8,220,219
2023-01-27 17:02:00,50.2,50.2,214,214
2023-01-27 17:04:00,50.0,50.0,217,216
2023-01-27 17:06:00,49.4,49.4,215,215
2023-01-27 17:08:00,49.4,49.4,218,218
2023-01-27 17:10:00,49.9,49.9,216,216
2023-01-27 17:12:00,50.3,50.3,221,221
2023-01-27 17:14:00,50.9,50.8,221,221
2023-01-27 17:16:00,49.9,49.9,219,218
2023-01-27 17:18:00,50.2,50.2,223,223
2023-01-27 17:20:00,49.8,49.8,223,224
2023-01-27 17:22:00,49.7,49.7,223,223
2023-01-27 17:24:00,49.8,49.8,223,223
2023-01-27 17:26:00,49.8,49.9,222,223
2023-01-27 17:28:00,50.0,50.0,223,223
2023-01-27 17:30:00,50.2,50.1,222,222
2023-01-27 17:32:00,49.9,49.9,219,220
2023-01-27 17:34:00,49.9,49.9,220,220
2023-01-27 17:36:00,50.3,50.3,221,221
2023-01-27 17:38:00,50.0,50.0,222,222
2023-01-27 17:40:00,49.7,49.6,219,219
2023-01-27 17:42:00,49.9,49.9,222,222
2023-01-27 17:44:00,49.8,49.8,222,222
2023-01-27 17:46:00,49.8,49.9,222,223
2023-01-27 17:48:00,49.6,49.6,223,222
2023-01-27 17:50:00,49.9,49.9,223,222
2023-01-27 17:52:00,49.8,49.9,222,222
2023-01-27 17:54:00,50.1,50.1,221,221
2023-01-27 17:56:00,50.1,50.1,223,223
2023-01-27 17:58:00,49.8,49.8,223,223
2023-01-27 18:00:00,49.7,49.6,220,220
2023-01-27 18:02:00,49.8,49.8,223,223
2023-01-27 18:04:00,49.8,49.8,223,222
2023-01-27 18:06:00,49.9,49.9,219,219
2023-01-27 18:08:00,49.9,49.9,220,220
2023-01-27 18:10:00,50.0,50.0,221,221
2023-01-27 18:12:00,50.2,50.1,221,221
2023-01-27 18:14:00,50.4,50.4,220,219
2023-01-27 18:16:00,50.0,49.9,220,219
2023-01-27 18:18:00,49.9,49.9,221,220
2023-01-27 18:20:00,49.0,49.0,221,220
2023-01-27 18:22:00,9804,5556,0,0
2023-01-27 18:24:00,3559,51.0,0.707,245
2023-01-27 18:26:00,4367,51.2,0,248
2023-01-27 18:28:00,3584,51.1,0,245
2023-01-27 18:30:00,2809,51.0,0,245
2023-01-27 18:32:00,7874,51.2,0,245
2023-01-27 18:34:00,3584,51.1,0,245
2023-01-27 18:36:00,3937,51.1,0,245
2023-01-27 18:38:00,49.8,51.1,228,245
2023-01-27 18:40:00,49.5,49.5,228,228
2023-01-27 18:42:00,50.3,50.3,227,227
2023-01-27 18:44:00,49.7,49.7,225,225
2023-01-27 18:46:00,49.4,49.2,223,224
2023-01-27 18:48:00,49.3,49.3,223,222
2023-01-27 18:50:00,50.3,50.2,222,221
2023-01-27 18:52:00,50.0,49.9,222,221
2023-01-27 18:54:00,50.0,49.9,221,221
2023-01-27 18:56:00,50.0,50.0,221,220
2023-01-27 18:58:00,49.8,49.9,221,220
2023-01-27 19:00:00,49.8,49.7,221,221
2023-01-27 19:02:00,50.0,50.0,221,220
2023-01-27 19:04:00,49.8,49.8,221,220
2023-01-27 19:06:00,50.2,50.1,221,220
2023-01-27 19:08:00,50.3,50.1,221,220
2023-01-27 19:10:00,50.1,49.9,221,221
2023-01-27 19:12:00,50.1,50.1,221,221
2023-01-27 19:14:00,49.8,49.9,221,221
2023-01-27 19:16:00,50.0,49.9,221,221
2023-01-27 19:18:00,50.1,50.1,221,221
2023-01-27 19:20:00,50.1,50.1,223,222
2023-01-27 19:22:00,50.1,50.0,221,220
2023-01-27 19:24:00,50.0,49.9,220,219
2023-01-27 19:26:00,49.8,49.9,219,219
2023-01-27 19:28:00,50.0,50.0,220,220
2023-01-27 19:30:00,50.1,50.1,221,221
2023-01-27 19:32:00,49.9,50.0,221,221
2023-01-27 19:34:00,50.0,50.0,221,221
2023-01-27 19:36:00,49.9,50.0,221,221
2023-01-27 19:38:00,49.9,49.9,221,220
2023-01-27 19:40:00,50.0,50.0,220,220
2023-01-27 19:42:00,50.0,49.9,221,221
2023-01-27 19:44:00,49.9,49.9,220,219
2023-01-27 19:46:00,50.1,50.1,221,221
2023-01-27 19:48:00,49.9,49.9,219,219
2023-01-27 19:50:00,49.9,49.9,219,219
2023-01-27 19:52:00,49.9,49.9,219,219
2023-01-27 19:54:00,49.9,49.9,219,219
2023-01-27 19:56:00,50.1,50.0,219,219
2023-01-27 19:58:00,49.8,49.8,219,219
2023-01-27 20:00:00,50.0,50.0,220,220
2023-01-27 20:02:00,49.9,50.0,219,219
2023-01-27 20:04:00,50.0,50.0,219,219
2023-01-27 20:06:00,50.2,50.1,219,219
2023-01-27 20:08:00,50.0,50.0,219,219
2023-01-27 20:10:00,50.0,50.0,221,220
2023-01-27 20:12:00,49.8,49.8,221,221
2023-01-27 20:14:00,49.9,49.9,221,221
2023-01-27 20:16:00,50.0,50.1,221,221
2023-01-27 20:18:00,49.9,50,219,219
2023-01-27 20:20:00,49.9,49.9,220,220
2023-01-27 20:22:00,49.8,49.8,218,218
2023-01-27 20:24:00,50.1,50.1,220,219
2023-01-27 20:26:00,50.0,50.0,220,220
2023-01-27 20:28:00,50.2,50.1,219,218
2023-01-27 20:30:00,49.9,50.0,220,219
2023-01-27 20:32:00,50.1,50.1,220,220
2023-01-27 20:34:00,50.0,50.0,219,219
2023-01-27 20:36:00,50.1,50.0,221,221
2023-01-27 20:38:00,50.1,50.1,222,222
2023-01-27 20:40:00,49.5,49.6,222,222
2023-01-27 20:42:00,49.8,49.8,221,221
2023-01-27 20:44:00,49.9,49.8,222,222
2023-01-27 20:46:00,49.9,49.9,223,223
2023-01-27 20:48:00,49.9,49.9,221,221
2023-01-27 20:50:00,49.9,50.0,223,223
2023-01-27 20:52:00,50.0,50.1,221,221
2023-01-27 20:54:00,50.0,50.0,223,223
2023-01-27 20:56:00,50.6,50.5,223,223
2023-01-27 20:58:00,50.2,50.2,221,221
2023-01-27 21:00:00,50.0,50.0,222,223
2023-01-27 21:02:00,50.0,50.0,223,223
2023-01-27 21:04:00,50.2,50.1,219,219
2023-01-27 21:06:00,50.3,50.2,221,221
2023-01-27 21:08:00,50.1,50.1,221,221
2023-01-27 21:10:00,49.8,49.9,219,219
2023-01-27 21:12:00,49.9,49.8,221,221
2023-01-27 21:14:00,49.6,49.6,221,221
2023-01-27 21:16:00,50.0,50.0,221,221
2023-01-27 21:18:00,50.2,50.2,219,218
2023-01-27 21:20:00,49.9,50.0,220,220
2023-01-27 21:22:00,49.9,49.9,219,219
2023-01-27 21:24:00,50.0,50.0,221,221
2023-01-27 21:26:00,50.1,50.1,221,221
2023-01-27 21:28:00,50.0,49.9,220,220
2023-01-27 21:30:00,49.8,49.7,222,221
2023-01-27 21:32:00,49.9,49.9,220,219
2023-01-27 21:34:00,49.9,49.8,221,221
2023-01-27 21:36:00,49.9,49.9,222,222
2023-01-27 21:38:00,49.9,49.9,221,221
2023-01-27 21:40:00,50.0,50.0,222,222
2023-01-27 21:42:00,50.1,50.0,223,223
2023-01-27 21:44:00,50.0,50.0,223,223
2023-01-27 21:46:00,50.1,50.0,223,223
2023-01-27 21:48:00,50.0,50.0,224,223
2023-01-27 21:50:00,50.0,50.1,223,223
2023-01-27 21:52:00,50.1,50.1,224,223
2023-01-27 21:54:00,50.0,50.0,223,223
2023-01-27 21:56:00,50.1,50.1,224,224
2023-01-27 21:58:00,50.0,50.0,224,224
2023-01-27 22:00:00,49.8,49.8,224,224
2023-01-27 22:02:00,49.7,49.8,224,225
2023-01-27 22:04:00,50,49.9,225,225
2023-01-27 22:06:00,49.5,49.6,223,223
2023-01-27 22:08:00,49.7,49.8,224,224
2023-01-27 22:10:00,49.6,49.7,225,225
2023-01-27 22:12:00,50.0,50.0,225,225
2023-01-27 22:14:00,50.0,50.0,225,225
2023-01-27 22:16:00,49.9,50.0,226,226
2023-01-27 22:18:00,49.9,49.9,226,226
2023-01-27 22:20:00,50.0,50.0,226,226
2023-01-27 22:22:00,50.2,50.1,226,226
2023-01-27 22:24:00,50.1,50.2,226,226
2023-01-27 22:26:00,50.1,50.0,226,226
2023-01-27 22:28:00,49.7,49.8,226,226
2023-01-27 22:30:00,49.9,49.9,226,225
2023-01-27 22:32:00,50.0,50.0,226,226
2023-01-27 22:34:00,50.1,50.2,226,227
2023-01-27 22:36:00,50.1,50.1,227,227
2023-01-27 22:38:00,50.0,50.0,227,227
2023-01-27 22:40:00,50.0,50.0,227,227
2023-01-27 22:42:00,50.0,50.0,227,227
2023-01-27 22:44:00,50.2,50.1,226,226
2023-01-27 22:46:00,50.1,50.1,227,227
2023-01-27 22:48:00,50.4,50.4,228,228
2023-01-27 22:50:00,50.2,50.2,228,228
2023-01-27 22:52:00,50.1,50.1,228,228
2023-01-27 22:54:00,50.0,50.0,228,228
2023-01-27 22:56:00,50.1,50.2,226,226
2023-01-27 22:58:00,50.1,50.1,226,226
2023-01-27 23:00:00,49.9,49.9,226,226
2023-01-27 23:02:00,49.6,49.6,225,225
2023-01-27 23:04:00,49.9,50.0,228,228
2023-01-27 23:06:00,49.9,49.8,228,228
2023-01-27 23:08:00,49.9,49.9,228,228
2023-01-27 23:10:00,50.1,50.1,226,226
2023-01-27 23:12:00,50.2,50.2,228,228
2023-01-27 23:14:00,50.0,50.0,228,228
2023-01-27 23:16:00,50.1,50.1,226,226
2023-01-27 23:18:00,50.0,50.0,229,229
2023-01-27 23:20:00,49.8,49.9,229,229
2023-01-27 23:22:00,50.5,50.5,229,229
2023-01-27 23:24:00,49.9,50.0,230,230
2023-01-27 23:26:00,49.7,49.7,229,230
2023-01-27 23:28:00,50.0,50.0,231,232
2023-01-27 23:30:00,50.1,50,232,232
2023-01-27 23:32:00,49.8,49.9,228,228
2023-01-27 23:34:00,49.9,49.9,230,230
2023-01-27 23:36:00,50.0,50.0,231,231
2023-01-27 23:38:00,50.0,50.0,228,228
2023-01-27 23:40:00,50.0,50.0,231,231
2023-01-27 23:42:00,50.1,50.0,231,231
2023-01-27 23:44:00,49.8,49.8,228,228
2023-01-27 23:46:00,50.0,50.0,230,230
2023-01-27 23:48:00,49.9,49.9,228,228
2023-01-27 23:50:00,49.9,49.9,228,228
2023-01-27 23:52:00,50.1,50.1,230,230
2023-01-27 23:54:00,49.9,49.9,230,230
2023-01-27 23:56:00,49.9,49.8,228,228
2023-01-27 23:58:00,50.1,50.0,230,230
2023-01-28 00:00:00,49.9,49.8,228,228
2023-01-28 00:02:00,49.8,49.7,230,230
2023-01-28 00:04:00,49.9,49.8,228,228
2023-01-28 00:06:00,50.0,49.9,231,230
2023-01-28 00:08:00,50.1,50.0,231,231
2023-01-28 00:10:00,50.0,50.0,229,229
2023-01-28 00:12:00,50.0,49.9,229,229
2023-01-28 00:14:00,50.0,50,231,231
2023-01-28 00:16:00,50.0,50.0,229,230
