"Time","Frequency C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)","Voltage C30F2E03 (Ch Cbca Bethesda Ndosho - clinique)"
2024-07-15 19:18:00,50.0,235
2024-07-15 19:20:00,49.8,231
2024-07-15 19:22:00,49.8,233
2024-07-15 19:24:00,49.9,233
2024-07-15 19:26:00,50.1,234
2024-07-15 19:28:00,49.9,233
2024-07-15 19:30:00,49.9,232
2024-07-15 19:32:00,49.9,233
2024-07-15 19:34:00,49.9,233
2024-07-15 19:36:00,49.8,232
2024-07-15 19:38:00,50.0,233
2024-07-15 19:40:00,50.1,235
2024-07-15 19:42:00,50.5,231
2024-07-15 19:44:00,50.5,231
2024-07-15 19:46:00,50.4,231
2024-07-15 19:48:00,50.5,230
2024-07-15 19:50:00,50.4,232
2024-07-15 19:52:00,50.5,231
2024-07-15 19:54:00,50.6,231
2024-07-15 19:56:00,50.2,228
2024-07-15 19:58:00,50.6,231
2024-07-15 20:00:00,50.6,230
2024-07-15 20:02:00,50.7,233
2024-07-15 20:04:00,50.8,233
2024-07-15 20:06:00,50.9,235
2024-07-15 20:08:00,50.9,234
2024-07-15 20:10:00,50.9,236
2024-07-15 20:12:00,50.8,236
2024-07-15 20:14:00,50.8,235
2024-07-15 20:16:00,50.8,238
2024-07-15 20:18:00,50.8,238
2024-07-15 20:20:00,50.8,238
2024-07-15 20:22:00,50.8,236
2024-07-15 20:24:00,50.6,236
2024-07-15 20:26:00,51.1,236
2024-07-15 20:28:00,50.7,234
2024-07-15 20:30:00,51.0,236
2024-07-15 20:32:00,50.9,236
2024-07-15 20:34:00,50.9,237
2024-07-15 20:36:00,50.8,236
2024-07-15 20:38:00,50.9,237
2024-07-15 20:40:00,50.8,236
2024-07-15 20:42:00,50.8,235
2024-07-15 20:44:00,50.6,229
2024-07-15 20:46:00,50.7,228
2024-07-15 20:48:00,50.6,234
2024-07-15 20:50:00,50.9,237
2024-07-15 20:52:00,50.7,231
2024-07-15 20:54:00,50.6,228
2024-07-15 20:56:00,50.5,228
2024-07-15 20:58:00,50.7,236
2024-07-15 21:00:00,50.9,235
2024-07-15 21:02:00,50.7,234
2024-07-15 21:04:00,50.8,233
2024-07-15 21:06:00,50.9,236
2024-07-15 21:08:00,50.0,234
2024-07-15 21:10:00,49.9,233
2024-07-15 21:12:00,50.0,236
2024-07-15 21:14:00,49.8,233
2024-07-15 21:16:00,50.0,235
2024-07-15 21:18:00,50.0,235
2024-07-15 21:20:00,49.8,233
2024-07-15 21:22:00,49.9,233
2024-07-15 21:24:00,50.0,236
2024-07-15 21:26:00,50.0,235
2024-07-15 21:28:00,49.9,231
2024-07-15 21:30:00,50.0,235
2024-07-15 21:32:00,50.0,238
2024-07-15 21:34:00,50.0,236
2024-07-15 21:36:00,49.9,240
2024-07-15 21:38:00,49.8,199
2024-07-15 21:40:00,49.5,199
2024-07-15 21:42:00,49.7,197
2024-07-15 21:44:00,49.7,197
2024-07-15 21:46:00,49.4,195
2024-07-15 21:48:00,49.8,196
2024-07-15 21:50:00,49.5,198
2024-07-15 21:52:00,49.7,194
2024-07-15 21:54:00,49.6,190
2024-07-15 21:56:00,49.6,206
2024-07-15 21:58:00,49.6,195
2024-07-15 22:00:00,49.7,199
2024-07-15 22:02:00,49.8,202
2024-07-15 22:04:00,49.8,200
2024-07-15 22:06:00,49.9,202
2024-07-15 22:08:00,50.0,201
2024-07-15 22:10:00,50.1,202
2024-07-15 22:12:00,49.9,201
2024-07-15 22:14:00,49.8,204
2024-07-15 22:16:00,49.9,203
2024-07-15 22:18:00,49.7,204
2024-07-15 22:20:00,49.4,204
2024-07-15 22:22:00,49.7,202
2024-07-15 22:24:00,49.6,200
2024-07-15 22:26:00,49.8,203
2024-07-15 22:28:00,49.9,200
2024-07-15 22:30:00,49.8,203
2024-07-15 22:32:00,49.9,204
2024-07-15 22:34:00,49.6,207
2024-07-15 22:36:00,50,204
2024-07-15 22:38:00,49.8,207
2024-07-15 22:40:00,49.9,209
2024-07-15 22:42:00,50.0,207
2024-07-15 22:44:00,49.9,210
2024-07-15 22:46:00,49.9,212
2024-07-15 22:48:00,49.7,209
2024-07-15 22:50:00,49.8,211
2024-07-15 22:52:00,49.9,209
2024-07-15 22:54:00,50.0,211
2024-07-15 22:56:00,49.9,214
2024-07-15 22:58:00,49.8,213
2024-07-15 23:00:00,50.1,213
2024-07-15 23:02:00,50.1,213
2024-07-15 23:04:00,50.1,211
2024-07-15 23:06:00,50.1,213
2024-07-15 23:08:00,50.0,213
2024-07-15 23:10:00,49.9,213
2024-07-15 23:12:00,50.0,213
2024-07-15 23:14:00,49.9,214
2024-07-15 23:16:00,50.0,214
2024-07-15 23:18:00,50.1,212
2024-07-15 23:20:00,49.8,216
2024-07-15 23:22:00,50.1,216
2024-07-15 23:24:00,50.1,216
2024-07-15 23:26:00,50.0,216
2024-07-15 23:28:00,50.2,216
2024-07-15 23:30:00,50.0,216
2024-07-15 23:32:00,50.2,217
2024-07-15 23:34:00,50.1,216
2024-07-15 23:36:00,50.0,216
2024-07-15 23:38:00,50.1,216
2024-07-15 23:40:00,50.0,217
2024-07-15 23:42:00,50.0,217
2024-07-15 23:44:00,50.0,216
2024-07-15 23:46:00,50.1,219
2024-07-15 23:48:00,50.0,218
2024-07-15 23:50:00,49.9,217
2024-07-15 23:52:00,50.1,219
