Time,Frequency A27FD0AE (Ch Matanda - Control room),Frequency E62B2EA3 (Ch Matanda - Radiologie),Voltage A27FD0AE (Ch Matanda - Control room),Voltage E62B2EA3 (Ch Matanda - Radiologie),Generator_ON
1/3/23 10:42,50.2,50.2,215,215,
1/3/23 10:44,49.9,49.9,206,206,
1/3/23 10:46,50,50,210,209,
1/3/23 10:48,49.7,49.7,213,213,
1/3/23 10:50,49.9,49.9,212,211,
1/3/23 10:52,50.2,50.2,209,209,
1/3/23 10:54,50.1,50.1,209,208,
1/3/23 10:56,49.7,49.6,214,212,
1/3/23 10:58,49.6,49.7,215,214,
1/3/23 11:00,49.7,49.8,213,212,
1/3/23 11:02,50.2,50.2,214,214,
1/3/23 11:04,49.9,49.8,214,214,
1/3/23 11:06,50,50,211,211,
1/3/23 11:08,50.1,50,213,212,
1/3/23 11:10,50.2,50.2,212,212,
1/3/23 11:12,50.1,50.1,212,211,
1/3/23 11:14,50,50,210,209,
1/3/23 11:16,50.2,50.2,211,212,
1/3/23 11:18,50.4,50.4,214,214,
1/3/23 11:20,50,50,216,216,
1/3/23 11:22,50,50,214,213,
1/3/23 11:24,50.1,50.2,216,216,
1/3/23 11:26,49.9,50,219,218,
1/3/23 11:28,50,49.9,216,216,
1/3/23 11:30,49.9,49.8,214,212,
1/3/23 11:32,50,50.1,218,217,
1/3/23 11:34,50.1,50.1,218,218,
1/3/23 11:36,50.2,50.2,217,216,
1/3/23 11:38,49.8,49.8,210,210,
1/3/23 11:40,50.3,50.2,215,215,
1/3/23 11:42,49.7,49.8,214,213,
1/3/23 11:44,49.8,49.8,212,212,
1/3/23 11:46,50,50,214,214,
1/3/23 11:48,50,49.9,214,213,
1/3/23 11:50,49.8,49.7,214,214,
1/3/23 11:52,50.2,50.2,211,211,
1/3/23 11:54,49.9,49.9,213,212,
1/3/23 11:56,49.9,49.9,214,214,
1/3/23 11:58,50.1,50.1,209,209,
1/3/23 12:00,49.9,49.9,214,214,
1/3/23 12:02,49.9,50,211,210,
1/3/23 12:04,49.9,50,217,216,
1/3/23 12:06,50,50,211,210,
1/3/23 12:08,49.7,49.7,214,214,
1/3/23 12:10,50,50,213,213,
1/3/23 12:12,50,49.9,206,204,
1/3/23 12:14,50.1,50.1,217,217,
1/3/23 12:16,50,49.9,214,214,
1/3/23 12:18,49.7,49.7,219,218,
1/3/23 12:20,49.6,49.6,214,214,
1/3/23 12:22,50.1,50.1,210,210,
1/3/23 12:24,49.9,49.8,216,215,
1/3/23 12:26,49.3,49.3,214,214,
1/3/23 12:28,50.1,50,214,214,
1/3/23 12:30,49.8,49.8,219,219,
1/3/23 12:32,49.8,49.6,219,219,
1/3/23 12:34,50.1,50.1,212,211,
1/3/23 12:36,50.1,50.1,214,214,
1/3/23 12:38,50.1,50.2,211,211,
1/3/23 12:40,50.2,50.2,221,221,
1/3/23 12:42,49.8,49.7,220,219,
1/3/23 12:44,50,50.1,220,220,
1/3/23 12:46,49.7,49.7,218,218,
1/3/23 12:48,49.7,49.6,215,214,
1/3/23 12:50,49.8,49.8,217,217,
1/3/23 12:52,49.9,50,216,216,
1/3/23 12:54,49.7,49.7,211,213,
1/3/23 12:56,49.7,49.7,206,207,
1/3/23 12:58,50,50,214,214,
1/3/23 13:00,50,50,216,215,
1/3/23 13:02,50.2,50.2,209,209,
1/3/23 13:04,50.1,50,215,214,
1/3/23 13:06,50.1,50.2,215,214,
1/3/23 13:08,49.9,49.8,219,219,
1/3/23 13:10,49.9,49.9,216,216,
1/3/23 13:12,49.8,49.8,214,214,
1/3/23 13:14,50,50.1,219,218,
1/3/23 13:16,50.2,50.2,215,214,
1/3/23 13:18,49.9,50,214,213,
1/3/23 13:20,50.1,50.1,214,214,
1/3/23 13:22,50.1,50.1,216,216,
1/3/23 13:24,50.2,50.3,211,211,
1/3/23 13:26,49.8,49.9,214,214,
1/3/23 13:28,49.6,49.6,209,209,
1/3/23 13:30,49.8,49.8,214,213,
1/3/23 13:32,50.3,50.4,209,209,
1/3/23 13:34,50.4,50.4,210,210,
1/3/23 13:36,50.1,50.1,216,216,
1/3/23 13:38,50.2,50.3,213,212,
1/3/23 13:40,49.7,49.8,214,214,
1/3/23 13:42,49.4,49.5,212,212,
1/3/23 13:44,49.6,49.7,214,214,
1/3/23 13:46,49.7,49.7,213,212,
1/3/23 13:48,50,50,210,209,
1/3/23 13:50,49.9,49.8,214,214,
1/3/23 13:52,50.2,50.2,219,219,
1/3/23 13:54,49.6,49.6,212,212,
1/3/23 13:56,49.8,50,206,205,
1/3/23 13:58,49.6,49.6,198,197,
1/3/23 14:00,49.5,49.5,205,205,
1/3/23 14:02,49.6,49.7,202,202,
1/3/23 14:04,50.1,50,200,199,
1/3/23 14:06,49.7,49.7,203,202,
1/3/23 14:08,50.2,50.2,202,202,
1/3/23 14:10,50.3,50.4,216,215,
1/3/23 14:12,50.2,50.1,209,209,
1/3/23 14:14,50.4,50.4,207,207,
1/3/23 14:16,50.4,50.4,209,209,
1/3/23 14:18,49.8,49.8,207,207,
1/3/23 14:20,49.4,49.4,208,208,
1/3/23 14:22,49.6,49.6,204,204,
1/3/23 14:24,50.7,50.6,212,211,
1/3/23 14:26,50.3,50.4,211,211,
1/3/23 14:28,50.3,50.2,215,215,
1/3/23 14:30,49.8,49.8,211,211,
1/3/23 14:32,50,50,211,210,
1/3/23 14:34,49.8,49.8,213,213,
1/3/23 14:36,50.2,50.2,210,209,
1/3/23 14:38,50.3,50.3,213,213,
1/3/23 14:40,49.9,50,211,210,
1/3/23 14:42,49.8,49.7,212,213,
1/3/23 14:44,49.9,49.9,211,211,
1/3/23 14:46,49.4,49.5,216,216,
1/3/23 14:48,49.6,49.6,213,211,
1/3/23 14:50,49.7,49.7,215,215,
1/3/23 14:52,50,50.1,217,216,
1/3/23 14:54,50.1,50.2,217,216,
1/3/23 14:56,49.7,49.8,209,209,
1/3/23 14:58,49.9,49.8,212,212,
1/3/23 15:00,50.2,50.2,216,215,
1/3/23 15:02,49.8,49.8,213,212,
1/3/23 15:04,50.1,50.1,217,217,
1/3/23 15:06,50.2,50,221,220,
1/3/23 15:08,50.2,50.3,215,215,
1/3/23 15:10,50.2,50.2,215,215,
1/3/23 15:12,50.2,50.2,217,218,
1/3/23 15:14,49.9,49.8,212,212,
1/3/23 15:16,49.9,49.9,213,212,
1/3/23 15:18,49.7,49.8,217,217,
1/3/23 15:20,50,50,214,214,
1/3/23 15:22,49.8,49.8,210,209,
1/3/23 15:24,50.2,50.1,216,215,
1/3/23 15:26,50,50,214,213,
1/3/23 15:28,50.2,50.2,215,214,
1/3/23 15:30,50.4,50.4,217,216,
1/3/23 15:32,50,49.9,211,210,
1/3/23 15:34,50,49.8,213,213,
1/3/23 15:36,50.6,50.7,214,214,
1/3/23 15:38,50.5,50.5,216,216,
1/3/23 15:40,50.1,50,216,217,
1/3/23 15:42,49.9,50,213,213,
1/3/23 15:44,50.1,50.2,214,215,
1/3/23 15:46,49.9,49.9,209,210,
1/3/23 15:48,50,49.8,215,216,
1/3/23 15:50,49.8,49.8,218,218,
1/3/23 15:52,49.9,49.9,216,216,
1/3/23 15:54,49.9,50,214,218,
1/3/23 15:56,49.9,50,209,207,
1/3/23 15:58,50.1,50,218,219,
1/3/23 16:00,50.4,50.3,206,206,
1/3/23 16:02,50.1,50,219,220,
1/3/23 16:04,49.7,49.6,219,219,
1/3/23 16:06,49.8,49.9,216,217,
1/3/23 16:08,49.9,50,216,216,
1/3/23 16:10,50.2,50.1,214,214,
1/3/23 16:12,50.2,50.3,221,221,
1/3/23 16:14,49.9,50,218,220,
1/3/23 16:16,50.2,50.3,218,218,
1/3/23 16:18,50.2,50,215,216,
1/3/23 16:20,50.1,50.2,214,215,
1/3/23 16:22,50.1,50,220,219,
1/3/23 16:24,50.1,50.1,210,210,
1/3/23 16:26,49.8,49.9,215,214,
1/3/23 16:28,50.1,50.2,210,211,
1/3/23 16:30,50.2,50,217,216,
1/3/23 16:32,49.8,49.9,219,218,
1/3/23 16:34,50.2,50,212,217,
1/3/23 16:36,50.2,50.1,211,214,
1/3/23 16:38,50.2,50.2,221,222,
1/3/23 16:40,50.2,50.3,218,219,
1/3/23 16:42,50,50.1,221,221,
1/3/23 16:44,50,50.1,219,221,
1/3/23 16:46,50.2,50.3,220,219,
1/3/23 16:48,50.2,50.1,221,221,
1/3/23 16:50,50,49.9,223,223,
1/3/23 16:52,49.9,49.8,222,223,
1/3/23 16:54,49.8,50,223,223,
1/3/23 16:56,49.9,49.9,223,222,
1/3/23 16:58,50.4,50.3,221,221,
1/3/23 17:00,49.8,49.8,218,219,
1/3/23 17:02,50.1,50.1,224,224,
1/3/23 17:04,50.2,50.2,220,221,
1/3/23 17:06,50.1,50.2,223,223,
1/3/23 17:08,49.9,50,222,222,
1/3/23 17:10,50,50,220,220,
1/3/23 17:12,50,50,221,222,
1/3/23 17:14,50.1,50,220,221,
1/3/23 17:16,50.3,50.3,220,219,
1/3/23 17:18,50,50.1,219,219,
1/3/23 17:20,49.8,49.6,216,216,
1/3/23 17:22,50.1,50.2,222,223,
1/3/23 17:24,49.9,49.9,223,223,
1/3/23 17:26,50.2,50.1,223,223,
1/3/23 17:28,50,50,221,222,
1/3/23 17:30,49.9,49.9,223,223,
1/3/23 17:32,50,50.1,224,224,
1/3/23 17:34,50,49.9,216,216,
1/3/23 17:36,50,50,219,219,
1/3/23 17:38,50.2,50.2,219,220,
1/3/23 17:40,50,49.9,219,219,
1/3/23 17:42,49.6,49.7,220,221,
1/3/23 17:44,50,50,216,216,
1/3/23 17:46,50.1,50.1,219,219,
1/3/23 17:48,50,49.9,217,216,
1/3/23 17:50,49.9,49.9,218,219,
1/3/23 17:52,50.3,50.2,218,218,
1/3/23 17:54,50.1,49.9,218,219,
1/3/23 17:56,50.2,50.2,225,225,
1/3/23 17:58,50,50,224,224,
1/3/23 18:00,49.8,49.7,223,223,
1/3/23 18:02,49.6,49.7,223,223,
1/3/23 18:04,49.9,49.8,225,225,
1/3/23 18:06,49.6,49.7,219,220,
1/3/23 18:08,49.8,49.8,225,225,
1/3/23 18:10,49.9,49.9,223,223,
1/3/23 18:12,49.8,49.9,221,221,
1/3/23 18:14,49.9,49.8,224,224,
1/3/23 18:16,50,50,225,223,
1/3/23 18:18,49.9,49.9,224,223,
1/3/23 18:20,49.9,50,225,224,
1/3/23 18:22,49.9,49.9,223,223,
1/3/23 18:24,49.9,49.9,214,214,
1/3/23 18:26,50,50,213,214,
1/3/23 18:28,50.3,50.2,215,215,
1/3/23 18:30,49.9,49.9,214,214,
1/3/23 18:32,50,49.9,220,220,
1/3/23 18:34,49.8,49.8,220,220,
1/3/23 18:36,49.7,49.7,219,219,
1/3/23 18:38,50,50,219,219,
1/3/23 18:40,49.9,49.9,220,221,
1/3/23 18:42,50,50,219,219,
1/3/23 18:44,49.9,49.9,219,220,
1/3/23 18:46,49.8,49.8,219,219,
1/3/23 18:48,50,50,219,219,
1/3/23 18:50,49.9,49.9,212,212,
1/3/23 18:52,49.9,49.9,213,213,
1/3/23 18:54,50.4,50.3,214,214,
1/3/23 18:56,50.2,50.2,214,214,
1/3/23 18:58,49.7,49.7,220,220,
1/3/23 19:00,49.7,49.7,213,213,
1/3/23 19:02,49.7,49.7,213,213,
1/3/23 19:04,49.9,49.9,213,214,
1/3/23 19:06,49.9,49.9,213,214,
1/3/23 19:08,49.9,49.9,220,220,
1/3/23 19:10,50.5,50.4,214,214,
1/3/23 19:12,50.4,50.3,213,213,
1/3/23 19:14,50.1,50.2,214,214,
1/3/23 19:16,50.1,50.1,220,220,
1/3/23 19:18,49.8,49.9,219,219,
1/3/23 19:20,50,50,219,219,
1/3/23 19:22,49.9,50,219,219,
1/3/23 19:24,49.8,49.8,218,218,
1/3/23 19:26,50,50,219,219,
1/3/23 19:28,50,49.9,219,219,
1/3/23 19:30,49.9,50,215,215,
1/3/23 19:32,49.6,49.7,217,217,
1/3/23 19:34,49.8,49.8,216,217,
1/3/23 19:36,50.1,50.1,217,217,
1/3/23 19:38,50,50,217,217,
1/3/23 19:40,50,50,217,218,
1/3/23 19:42,50,50.3,217,217,
1/3/23 19:44,49.9,49.9,217,217,
1/3/23 19:46,50,49.9,217,217,
1/3/23 19:48,49.9,49.9,218,218,
1/3/23 19:50,50.1,50.1,218,218,
1/3/23 19:52,49.9,49.9,217,217,
1/3/23 19:54,50,50,218,218,
1/3/23 19:56,50,50,219,220,
1/3/23 19:58,50,50,219,219,
1/3/23 20:00,49.9,49.8,219,219,
1/3/23 20:02,49.9,50,217,217,
1/3/23 20:04,49.9,50,219,219,
1/3/23 20:06,50.2,50.1,219,219,
1/3/23 20:08,50,50,219,219,
1/3/23 20:10,49.9,49.9,219,219,
1/3/23 20:12,49.8,49.8,219,219,
1/3/23 20:14,50,50,221,221,
1/3/23 20:16,49.9,49.9,220,221,
1/3/23 20:18,50.2,50.2,219,219,
1/3/23 20:20,50.2,50.2,219,219,
1/3/23 20:22,50,49.9,219,219,
1/3/23 20:24,49.9,49.9,219,219,
1/3/23 20:26,49.9,49.9,219,219,
1/3/23 20:28,50.1,50,221,221,
1/3/23 20:30,50,50,220,220,
1/3/23 20:32,50.1,50,220,220,
1/3/23 20:34,50.3,50.2,219,220,
1/3/23 20:36,5618,5618,0,0,
1/3/23 20:38,5587,5556,0,0,
1/3/23 20:40,6579,9804,0,0,
1/3/23 20:42,3937,6536,0,0,
1/3/23 20:44,4854,2625,0,0,
1/3/23 20:46,4926,5618,0,0,
1/3/23 20:48,5618,7874,0,0,
1/3/23 20:50,2618,4926,0,0,
1/3/23 20:52,5618,4902,0,0,
1/3/23 20:54,6536,3279,0,0,
1/3/23 20:56,7874,5556,0,0,
1/3/23 20:58,4926,5618,0,0,
1/3/23 21:00,2786,4926,0,0,
1/3/23 21:02,4902,7874,0,0,
1/3/23 21:04,49.2,49.3,226,226,
1/3/23 21:06,50.2,50.2,226,226,
1/3/23 21:08,50.3,50.2,222,222,
1/3/23 21:10,50.3,50.2,224,224,
1/3/23 21:12,50.6,50.6,225,225,
1/3/23 21:14,50.2,50.3,226,226,
1/3/23 21:16,50,50,226,226,
1/3/23 21:18,49.7,49.7,226,226,
1/3/23 21:20,50,50,223,223,
1/3/23 21:22,50.2,50.2,224,224,
1/3/23 21:24,50,49.9,224,224,
1/3/23 21:26,49.9,49.9,219,223,
1/3/23 21:28,49.9,50,223,223,
1/3/23 21:30,49.8,49.9,223,223,
1/3/23 21:32,49.9,49.8,224,224,
1/3/23 21:34,50,49.9,225,224,
1/3/23 21:36,49.9,49.8,224,224,
1/3/23 21:38,50,50.1,224,224,
1/3/23 21:40,50,50,223,224,
1/3/23 21:42,50,49.9,223,224,
1/3/23 21:44,50,50,224,224,
1/3/23 21:46,50.1,50.1,224,224,
1/3/23 21:48,50.2,50.2,224,224,
1/3/23 21:50,50,50,224,225,
1/3/23 21:52,50,50.1,224,224,
1/3/23 21:54,50,50,226,226,
1/3/23 21:56,50.1,50,225,225,
1/3/23 21:58,49.9,49.8,224,225,
1/3/23 22:00,49.9,49.9,224,224,
1/3/23 22:02,49.9,49.9,224,224,
1/3/23 22:04,49.9,49.9,224,224,
1/3/23 22:06,50,50,225,225,
1/3/23 22:08,50,50,225,226,
1/3/23 22:10,50,50,226,226,
1/3/23 22:12,50.1,50,228,228,
1/3/23 22:14,50.1,50.1,228,228,
1/3/23 22:16,50,49.9,227,227,
1/3/23 22:18,49.8,49.9,227,227,
1/3/23 22:20,49.7,49.7,228,228,
1/3/23 22:22,49.9,49.9,228,228,
1/3/23 22:24,49.9,49.9,229,229,
1/3/23 22:26,49.8,49.8,229,229,
1/3/23 22:28,49.9,49.9,229,229,
1/3/23 22:30,49.9,49.8,229,229,
1/3/23 22:32,49.9,49.9,229,229,
1/3/23 22:34,49.9,50,229,229,
1/3/23 22:36,49.9,49.9,229,229,
1/3/23 22:38,50.1,50.1,229,230,
1/3/23 22:40,50.1,50,230,230,
1/3/23 22:42,50.1,50,230,230,
1/3/23 22:44,50,50,223,224,
1/3/23 22:46,50,50,229,230,
1/3/23 22:48,49.8,49.8,228,228,
1/3/23 22:50,49.9,49.9,228,229,
1/3/23 22:52,49.9,50,228,228,
1/3/23 22:54,49.9,49.9,228,228,
1/3/23 22:56,49.9,49.9,228,228,
1/3/23 22:58,50.2,50,229,229,
1/3/23 23:00,50,50,229,229,
1/3/23 23:02,50,50,228,228,
1/3/23 23:04,50.1,50.1,227,227,
1/3/23 23:06,50,50,227,227,
1/3/23 23:08,50,50,227,227,
1/3/23 23:10,49.9,50,227,227,
1/3/23 23:12,50.1,50.1,227,227,
1/3/23 23:14,50,50,228,228,
1/3/23 23:16,50,50,228,228,
1/3/23 23:18,50,50,228,228,
1/3/23 23:20,50.1,50,228,228,
1/3/23 23:22,50,50.1,228,228,
1/3/23 23:24,50.1,50.1,228,228,
1/3/23 23:26,50,50,228,228,
1/3/23 23:28,49.8,50,229,229,
1/3/23 23:30,49.8,49.8,229,229,
1/3/23 23:32,49.8,49.9,229,229,
1/3/23 23:34,49.9,50,229,229,
1/3/23 23:36,49.9,49.9,229,229,
1/3/23 23:38,50,50,229,229,
1/3/23 23:40,50,50,228,228,
1/3/23 23:42,50,50,228,228,
1/3/23 23:44,50,50,228,228,
1/3/23 23:46,50,50,229,229,
1/3/23 23:48,49.9,49.9,229,229,
1/3/23 23:50,49.9,49.8,229,229,
1/3/23 23:52,50,49.9,229,229,
1/3/23 23:54,49.9,49.9,229,229,
1/3/23 23:56,50.1,50,229,229,
1/3/23 23:58,50,50,231,231,
1/4/23 0:00,50,50,231,231,
1/4/23 0:02,49.9,49.9,231,231,
1/4/23 0:04,50,50,231,231,
1/4/23 0:06,49.9,50,231,232,
1/4/23 0:08,50,49.9,231,231,
1/4/23 0:10,49.9,49.8,231,231,
1/4/23 0:12,49.9,49.9,231,232,
1/4/23 0:14,49.9,49.9,232,232,
1/4/23 0:16,50,49.9,231,232,
1/4/23 0:18,49.9,49.9,232,232,
1/4/23 0:20,49.9,49.9,232,232,
1/4/23 0:22,49.8,49.8,232,232,
1/4/23 0:24,49.9,49.9,232,233,
1/4/23 0:26,50,49.9,232,233,
1/4/23 0:28,49.9,50,233,233,
1/4/23 0:30,50.1,50,233,233,
1/4/23 0:32,49.9,49.9,231,231,
1/4/23 0:34,49.8,49.9,231,231,
1/4/23 0:36,50,49.9,231,231,
1/4/23 0:38,50,50,231,231,
1/4/23 0:40,50.1,50.1,231,232,
1/4/23 0:42,49.9,49.9,231,231,
1/4/23 0:44,49.9,49.9,231,231,
1/4/23 0:46,49.9,50,231,231,
1/4/23 0:48,49.9,49.9,231,232,
1/4/23 0:50,50.2,50.1,229,229,
1/4/23 0:52,49.9,50,229,229,
1/4/23 0:54,49.9,50,229,229,
1/4/23 0:56,50,50,229,229,
1/4/23 0:58,50,50,230,230,
1/4/23 1:00,50.1,50.1,229,230,
1/4/23 1:02,50,50,231,231,
1/4/23 1:04,50.1,50.1,231,231,
1/4/23 1:06,49.9,49.9,231,231,
1/4/23 1:08,50,50.1,231,231,
1/4/23 1:10,49.9,49.9,231,231,
1/4/23 1:12,50.1,50.1,231,231,
1/4/23 1:14,50,50.1,231,231,
1/4/23 1:16,50,50,231,231,
1/4/23 1:18,50,50,231,231,
1/4/23 1:20,50,50.1,231,231,
1/4/23 1:22,49.9,49.9,231,231,
1/4/23 1:24,49.8,49.9,231,231,
1/4/23 1:26,50.1,50,231,231,
1/4/23 1:28,50.1,50.1,230,230,
1/4/23 1:30,50,50,226,226,
1/4/23 1:32,49.9,49.9,230,230,
1/4/23 1:34,50,50,230,230,
1/4/23 1:36,49.9,49.9,229,229,
1/4/23 1:38,50,49.9,231,231,
1/4/23 1:40,49.8,49.7,231,231,
1/4/23 1:42,49.9,49.9,231,231,
1/4/23 1:44,49.9,49.9,231,231,
1/4/23 1:46,50.2,50.2,232,232,
1/4/23 1:48,50.1,50.1,228,228,
1/4/23 1:50,50,50.1,232,232,
1/4/23 1:52,50,50,231,232,
1/4/23 1:54,50,50,231,231,
1/4/23 1:56,49.9,49.9,231,231,
1/4/23 1:58,49.9,49.9,233,233,
1/4/23 2:00,50,50,233,233,
1/4/23 2:02,50,50,233,233,
1/4/23 2:04,50,50,233,233,
1/4/23 2:06,50,50,233,233,
1/4/23 2:08,49.8,49.9,233,233,
1/4/23 2:10,50,49.9,233,233,
1/4/23 2:12,50,50,233,234,
1/4/23 2:14,50.3,50.4,233,233,
1/4/23 2:16,49.9,49.9,233,233,
1/4/23 2:18,49.9,49.9,233,233,
1/4/23 2:20,49.9,49.9,233,233,
1/4/23 2:22,49.8,49.9,233,233,
1/4/23 2:24,50,50,232,233,
1/4/23 2:26,49.8,49.9,232,232,
1/4/23 2:28,49.9,50,231,232,
1/4/23 2:30,50.1,50.1,230,230,
1/4/23 2:32,49.9,50,231,231,
1/4/23 2:34,50,50,231,231,
1/4/23 2:36,50,49.9,231,231,
1/4/23 2:38,50,50,231,231,
1/4/23 2:40,50,50,231,231,
1/4/23 2:42,49.9,49.9,231,231,
1/4/23 2:44,49.9,49.9,231,231,
1/4/23 2:46,49.9,49.9,231,232,
1/4/23 2:48,50,50,231,231,
1/4/23 2:50,50,50,231,231,
1/4/23 2:52,49.9,49.8,231,232,
1/4/23 2:54,49.9,49.9,231,231,
1/4/23 2:56,50,49.9,231,231,
1/4/23 2:58,49.9,49.9,232,233,
1/4/23 3:00,50,50,232,233,
1/4/23 3:02,49.9,49.9,233,233,
1/4/23 3:04,49.8,49.8,232,232,
1/4/23 3:06,50,50,232,233,
1/4/23 3:08,50.1,50.1,233,233,
1/4/23 3:10,50,50,232,232,
1/4/23 3:12,50.1,50,232,232,
1/4/23 3:14,50.1,50,234,234,
1/4/23 3:16,49.9,49.9,234,234,
1/4/23 3:18,49.9,50,234,234,
1/4/23 3:20,49.8,49.9,234,234,
1/4/23 3:22,49.9,49.8,234,234,
1/4/23 3:24,50,49.9,233,233,
1/4/23 3:26,49.9,50,233,233,
1/4/23 3:28,49.8,49.9,233,233,
1/4/23 3:30,50,49.9,233,233,
1/4/23 3:32,49.8,49.8,233,233,
1/4/23 3:34,50,50,233,233,
1/4/23 3:36,50,49.9,233,233,
1/4/23 3:38,50,50,233,233,
1/4/23 3:40,50,49.9,233,233,
1/4/23 3:42,50,50,233,233,
1/4/23 3:44,50,50,233,233,
1/4/23 3:46,50,50,233,233,
1/4/23 3:48,49.9,49.9,233,233,
1/4/23 3:50,50,50,233,233,
1/4/23 3:52,50,50,233,233,
1/4/23 3:54,50.1,50,233,233,
1/4/23 3:56,50.2,50.1,233,233,
1/4/23 3:58,50,49.9,233,233,
1/4/23 4:00,50,50.1,227,227,
1/4/23 4:02,50.1,50.1,227,228,
1/4/23 4:04,49.8,49.8,234,234,
1/4/23 4:06,49.9,50,231,232,
1/4/23 4:08,50,50,230,231,
1/4/23 4:10,50,50,232,232,
1/4/23 4:12,50,49.9,232,232,
1/4/23 4:14,50,50.1,231,231,
1/4/23 4:16,49.9,49.9,231,231,
1/4/23 4:18,49.9,49.8,231,231,
1/4/23 4:20,50,49.9,231,231,
1/4/23 4:22,50.1,50,231,231,
1/4/23 4:24,49.9,50,229,230,
1/4/23 4:26,50,49.9,230,230,
1/4/23 4:28,50.1,50.1,230,230,
1/4/23 4:30,49.9,49.9,229,229,
1/4/23 4:32,50,50,230,230,
1/4/23 4:34,50,50,230,230,
1/4/23 4:36,50,50,229,229,
1/4/23 4:38,49.9,49.9,230,230,
1/4/23 4:40,50.1,50.1,230,230,
1/4/23 4:42,49.9,49.9,230,231,
1/4/23 4:44,49.9,50,230,231,
1/4/23 4:46,49.9,49.9,231,231,
1/4/23 4:48,49.9,49.8,231,232,
1/4/23 4:50,50,50,232,232,
1/4/23 4:52,50,50,232,233,
1/4/23 4:54,50,50,231,232,
1/4/23 4:56,49.8,49.9,231,232,
1/4/23 4:58,50,50,231,232,
1/4/23 5:00,49.9,49.9,231,231,
1/4/23 5:02,49.9,50,232,233,
1/4/23 5:04,50.2,50,232,233,
1/4/23 5:06,49.9,50,232,232,
1/4/23 5:08,50,50,232,233,
1/4/23 5:10,50,50,232,233,
1/4/23 5:12,50,50.1,232,233,
1/4/23 5:14,49.9,50,233,233,
1/4/23 5:16,49.8,49.8,233,233,
1/4/23 5:18,50,50,232,233,
1/4/23 5:20,49.8,49.8,233,233,
1/4/23 5:22,49.9,49.8,233,233,
1/4/23 5:24,50.1,50.1,233,233,
1/4/23 5:26,50.2,50.2,233,234,
1/4/23 5:28,50.7,50.8,233,233,
1/4/23 5:30,50,50.1,234,235,
1/4/23 5:32,49.9,49.9,234,233,
1/4/23 5:34,5618,5618,0,0,
1/4/23 5:36,2817,4367,0,0,
1/4/23 5:38,4367,9804,0,0,
1/4/23 5:40,4367,3922,0,0,
1/4/23 5:42,4329,4926,0,0,
1/4/23 5:44,6536,4292,0,0,
1/4/23 5:46,3584,4878,0,0,
1/4/23 5:48,4926,4902,0,0,
1/4/23 5:50,7874,3922,0,0,
1/4/23 5:52,7874,3279,0,0,
1/4/23 5:54,5618,9804,0,0,
1/4/23 5:56,6536,4348,0,0,
1/4/23 5:58,5618,3937,0,0,
1/4/23 6:00,3584,4878,0,0,
1/4/23 6:02,7874,3891,0,0,
1/4/23 6:04,3279,6494,0,0,
1/4/23 6:06,4367,7874,0,0,
1/4/23 6:08,6579,7874,0,0,
1/4/23 6:10,3584,5618,0,0,
1/4/23 6:12,9615,9804,0,0,
1/4/23 6:14,9804,6579,0,0,
1/4/23 6:16,5618,5618,0,0,
1/4/23 6:18,7874,7874,0,0,
1/4/23 6:20,4367,5618,0,0,
1/4/23 6:22,7874,3937,0,0,
1/4/23 6:24,7813,4386,0,0,
1/4/23 6:26,4367,7874,0,0,
1/4/23 6:28,4926,4926,0,0,
1/4/23 6:30,6452,5618,0,0,
1/4/23 6:32,6536,4926,0,0,
1/4/23 6:34,7874,5618,0,0,
1/4/23 6:36,7874,6579,0,0,
1/4/23 6:38,6536,5618,0,0,
1/4/23 6:40,7874,9804,0,0,
1/4/23 6:42,7752,4367,0,0,
1/4/23 6:44,5556,4878,0,0,
1/4/23 6:46,6579,3937,0,0,
1/4/23 6:48,9615,3559,0,0,
1/4/23 6:50,6579,5618,0,0,
1/4/23 6:52,4386,2451,0,0,
1/4/23 6:54,4926,3906,0,0,
1/4/23 6:56,7874,7874,0,0,
1/4/23 6:58,6536,9804,0,0,
1/4/23 7:00,4367,4367,0,0,
1/4/23 7:02,7874,6494,0,0,
1/4/23 7:04,4329,5618,0,0,
1/4/23 7:06,3937,6536,0,0,
1/4/23 7:08,5556,6536,0,0,
1/4/23 7:10,3937,4902,0,0,
1/4/23 7:12,7692,7874,0,0,
1/4/23 7:14,4926,4329,0,0,
1/4/23 7:16,2618,5556,0,0,
1/4/23 7:18,6494,9804,0,0,
1/4/23 7:20,3145,6494,0,0,
1/4/23 7:22,3546,5587,0,0,
1/4/23 7:24,2451,7874,0,0,
1/4/23 7:26,4878,3559,0,0,
1/4/23 7:28,4367,5618,0,0,
1/4/23 7:30,4367,5618,0,0,
1/4/23 7:32,4329,5618,0,0,
1/4/23 7:34,3012,3546,0,0,
1/4/23 7:36,6536,9804,0,0,
1/4/23 7:38,6494,4348,0,0,
1/4/23 7:40,3584,4367,0,0,
1/4/23 7:42,5618,7752,0,0,
1/4/23 7:44,3030,3937,0,0,
1/4/23 7:46,6536,9804,0,0,
1/4/23 7:48,6536,4367,0,0,
1/4/23 7:50,5618,3922,0,0,
1/4/23 7:52,6536,6536,0,0,
1/4/23 7:54,5618,4329,0,0,
1/4/23 7:56,7874,5618,0,0,
1/4/23 7:58,6452,7874,0,0,
1/4/23 8:00,7874,4926,0,0,
